table,column,linkid,short_name,label,data_type,questionnaire_title,source,anon
qr_sf_pcl_5_s4,short_form_pcl_5_8_ipc_session_2_in_the_past_month_how_much__37,6a52200c-3856-4fcc-afe4-b75921da0122,short_form_pcl,"Short-Form PCL-5-8 (IPC Session 2) - In the past month, how much were you bot...",text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,pcl_5_item_10,a4b58f6e-3046-4a11-9e9e-e6b1547594e8,pcl_item,PCL-5 Item,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,short_form_pcl_5_8_ipc_session_2_in_the_past_month_how_much__38,b4f73ad2-ed7a-4268-9057-a4a72b50dd10,short_form_pcl,"Short-Form PCL-5-8 (IPC Session 2) - In the past month, how much were you bot...",text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,a_place_to_declare_values_that_cannot_be_created_using_fhirp_62,d4b3bbcc-6d23-45e1-9755-1aa0bfc1b646,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,pcl_5_item_11,d590116a-ec42-46e3-8ab6-6259307af17e,pcl_item,PCL-5 Item,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,pcl_5_item_12,d5a448fb-4db7-45e8-858b-f2d2e7cb0eef,pcl_item,PCL-5 Item,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,short_form_pcl_5_8_ipc_session_2_in_the_past_month_how_much__39,e13d2bb9-20a6-4605-a33f-5d9047f6b6a8,short_form_pcl,"Short-Form PCL-5-8 (IPC Session 2) - In the past month, how much were you bot...",text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,a_place_to_declare_values_that_cannot_be_created_using_fhirp_63,ea00e468-9c26-4a1c-a0af-1b72923b1e2e,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,short_form_pcl_5_8_ipc_session_2_in_the_past_month_how_much__40,eb42041c-cb74-4d5e-8a29-941776cc0b6e,short_form_pcl,"Short-Form PCL-5-8 (IPC Session 2) - In the past month, how much were you bot...",text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,a_place_to_declare_values_that_cannot_be_created_using_fhirp_64,encounter-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,form_f1_question_26_4,f1.26.1,form_question,Form F1 Question 26,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,form_f1_question_27_4,f1.27.1,form_question,Form F1 Question 27,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,form_f1_question_28_4,f1.28.1,form_question,Form F1 Question 28,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,form_f1_question_29_4,f1.29.1,form_question,Form F1 Question 29,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,form_f1_question_30_4,f1.30.1,form_question,Form F1 Question 30,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sociodemographic_survey,questionnaire_id_27,,questionnaire_id,Questionnaire ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,subject_patient_id_27,,subject_patient_id,Subject Patient ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,encounter_id_27,,encounter_id,Encounter ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,author_practitioner_id_27,,author_practitioner_id,Author Practitioner ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,practitioner_location_id_27,,practitioner_location_id,Practitioner Location ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,practitioner_organization_id_27,,practitioner_organization_id,Practitioner Organization ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,practitioner_id_27,,practitioner_id,Practitioner ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,practitioner_care_team_id_27,,practitioner_careteam_id,Practitioner Care Team ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,application_version_27,,application_version,Application Version,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,questionnaire_response_id_27,,qr_id,Questionnaire Response ID,character varying,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,sociodemographic_survey_if_you_were_not_born_in_the_us_how_long,05990b62-11a8-4ab7-8988-1d2a17edcff7,you_not_born,"Sociodemographic Survey - If you were NOT born in the US, how long have you l...",text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_please_specify,0e027468-c1e9-4977-f5f5-1cfa00ab8af5,please_specify,Sociodemographic Survey - Please specify:,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_please_specify_2,1fdf1a17-7af6-413f-81e9-cf6823fe7fde,please_specify,Sociodemographic Survey - Please specify:,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_where_were_you_born,2f8a7973-d9bb-493b-aa68-fb01e0f1aefe,you_born,Sociodemographic Survey - Where were you born?,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,demographic_question,3409c1f0-adf5-4b3b-8ea3-e7672e4cb5af,demographic_question,Demographic Question,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,demographic_question_2,3960c72d-b6e7-418e-86e9-f8348a49e739,demographic_question,Demographic Question,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_please_enter_the_number_of_years,4baa9e68-fe7a-489a-8b03-cc045b53d93d,please_enter_number,Sociodemographic Survey - Please enter the number of years,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_we_would_like_to_know_about_what_you_do,5b133a13-0303-4d2f-8884-ffa931d2c173,like_know_you,"Sociodemographic Survey - We would like to know about what you do, are you…",text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,demographic_question_3,66d30814-73ea-4fa4-edf8-d0d79378b130,demographic_question,Demographic Question,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_please_enter_the_number_of_months,6e621fcc-a25c-4070-8fda-894bb9df68e4,please_enter_number,Sociodemographic Survey - Please enter the number of months,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_what_is_your_race_and_or_ethnicity,7b68e9a3-703a-4b57-876e-8dd400826db9,your_race_ethnicity,Sociodemographic Survey - What is your race and/or ethnicity?,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,demographic_question_4,8f600ee9-8d17-43df-ed68-c9a7de2da7d0,demographic_question,Demographic Question,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,demographic_question_5,92fed595-49f2-4fab-81ff-885941f31e07,demographic_question,Demographic Question,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_what_is_your_marital_status,9cce9788-d7e7-4456-d455-5bd8dc3d2f2a,your_marital_status,Sociodemographic Survey - What is your marital status?,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,demographic_question_6,b4afce83-4279-4d19-8a8b-1e0b7e1ba73c,demographic_question,Demographic Question,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_what_was_the_highest_grade_or_level_of_,d7e0e5c9-35bd-40bc-9224-9cf9e4b9dbba,highest_grade_level,Sociodemographic Survey - What was the highest grade or level of school that ...,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,sociodemographic_survey_please_specify_3,f11fe547-9be9-4693-8a85-f252e4a6262f,please_specify,Sociodemographic Survey - Please specify:,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,patient_age_6,,patient_age,Patient Age,text,Sociodemographic Survey,generated,FALSE
qr_sociodemographic_survey,patient_biological_sex_3,,patient_biological_sex,Patient Biological Sex,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient_date_of_birth_6,,patient_dob,Patient Date of Birth,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient_gender_identity_3,,patient_gender_identity,Patient Gender Identity,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient_how_you_think_of_yourself_3,,patient_how_you_think_of_yourself,Patient How You Think of Yourself,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient_name_6,,patient_name,Patient Name,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient_pronouns_3,,patient_pronouns,Patient Pronouns,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,task_id_socio_pdf_2,task-id-socio-pdf,task_socio_pdf,Task ID Socio PDF,text,Sociodemographic Survey,questionnaire,FALSE
qr_spi_subform_1,questionnaire_id_28,,questionnaire_id,Questionnaire ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,subject_patient_id_28,,subject_patient_id,Subject Patient ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,encounter_id_28,,encounter_id,Encounter ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,author_practitioner_id_28,,author_practitioner_id,Author Practitioner ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,practitioner_location_id_28,,practitioner_location_id,Practitioner Location ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,practitioner_organization_id_28,,practitioner_organization_id,Practitioner Organization ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,practitioner_id_28,,practitioner_id,Practitioner ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,practitioner_care_team_id_28,,practitioner_careteam_id,Practitioner Care Team ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,application_version_28,,application_version,Application Version,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,questionnaire_response_id_28,,qr_id,Questionnaire Response ID,character varying,SPI Subform 1,system,FALSE
qr_spi_subform_1,spi_subform_1_is_medium_risk,06e33f1f-7202-4d5e-94d1-efbeabaa3e7d,medium_risk,SPI Subform 1 - Is medium risk?,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_were_any_of_these_in_the_past_three_months,2897fef9-abcf-4bb3-b33f-2accae4c06c5,any_three,SPI Subform 1 - Were any of these in the past three months?,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_in_the_past_month_have_you_been_thinking_about_ho,35062b98-748b-441c-ad74-185823e1bb52,you_thinking_you,"SPI Subform 1 - In the past month, have you been thinking about how you might...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_is_high_risk,3f85f2ef-d781-4001-8df5-99a9ac5a656b,high_risk,SPI Subform 1 - Is high risk?,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_in_the_past_month_have_you_had_these_thoughts_and,41aee132-ab8e-4d64-a322-eed88f900edb,you_thoughts_some,"SPI Subform 1 - In the past month, have you had these thoughts and had some i...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1,43898926-e9d5-400e-a095-62a8c7f8dd03,spi_subform,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_in_the_past_month_have_you_started_to_work_out_or,567e992d-fb9e-4608-9be1-9277beae3c23,you_started_work,"SPI Subform 1 - In the past month, have you started to work out or worked out...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_2,644c00f2-8b07-4911-92d0-f05f5e5cc837,spi_subform,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_3,71dbaac9-867f-4d7f-b6d7-e1f59402bbf9,spi_subform,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_in_the_past_month_have_you_wished_you_were_dead_o,7cc2e8a9-197a-42ea-9431-ba01eefc6511,you_wished_you,"SPI Subform 1 - In the past month, have you wished you were dead or wished yo...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_4,7fc39fba-84db-490d-af4e-8f772d91ffda,spi_subform,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_have_you_ever_done_anything_started_to_do_anythin,91e9233a-9ab1-410a-b5e3-b30867355cea,you_ever_done,"SPI Subform 1 - Have you ever done anything, started to do anything, or prepa...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_5,a6601f97-0a34-49d0-b181-611d6705ca42,spi_subform,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_6,c7d21a57-0fc6-4e3a-b411-beceb1fb2423,spi_subform,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_is_low_risk,d60ed1ee-79c9-444f-aff7-d346974426ab,low_risk,SPI Subform 1 - Is low risk?,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_in_the_past_month_have_you_actually_had_any_thoug,e2a74544-b333-4767-b3e3-7772413419ce,you_actually_any,"SPI Subform 1 - In the past month, have you actually had any thoughts about k...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_7,ecabd308-c45a-41f7-8754-b1f63a101019,spi_subform,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,a_place_to_declare_values_that_cannot_be_created_using_fhirp_65,encounter-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_taskid_spi_subform_2,task-id-spi-subform-2,taskid_spi_subform,SPI Subform 1 - taskId SPI Subform 2,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_2_taskid_spi_subform_3,task-id-spi-subform-3,taskid_spi_subform,SPI Subform 2 - taskId SPI Subform 3,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_2_taskid_spi_subform_4,task-id-spi-subform-4,taskid_spi_subform,SPI Subform 2 - taskId SPI Subform 4,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_1_taskstatus_spi_subform_2,task-status-spi-subform-2,taskstatus_spi_subform,SPI Subform 1 - taskStatus SPI Subform 2,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_2_taskstatus_spi_subform_3,task-status-spi-subform-3,taskstatus_spi_subform,SPI Subform 2 - taskStatus SPI Subform 3,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,spi_subform_2_taskstatus_spi_subform_4,task-status-spi-subform-4,taskstatus_spi_subform,SPI Subform 2 - taskStatus SPI Subform 4,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_2,questionnaire_id_29,,questionnaire_id,Questionnaire ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,subject_patient_id_29,,subject_patient_id,Subject Patient ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,encounter_id_29,,encounter_id,Encounter ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,author_practitioner_id_29,,author_practitioner_id,Author Practitioner ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,practitioner_location_id_29,,practitioner_location_id,Practitioner Location ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,practitioner_organization_id_29,,practitioner_organization_id,Practitioner Organization ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,practitioner_id_29,,practitioner_id,Practitioner ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,practitioner_care_team_id_29,,practitioner_careteam_id,Practitioner Care Team ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,application_version_29,,application_version,Application Version,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,questionnaire_response_id_29,,qr_id,Questionnaire Response ID,character varying,SPI Subform 2,system,FALSE
qr_spi_subform_2,spi_subform_2_did_this_client_also_screen_positive_for_probable,18c6510f-b294-4741-ae43-9cbbc4ba7e36,client_also_screen,SPI Subform 2 - Did this client also screen positive for probable severe ment...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_did_you_discuss_this_client_s_severe_mental_healt,27b1e829-9ad9-41c2-8cb5-01ce1f469896,you_discuss_client,SPI Subform 2 - Did you discuss this client's severe mental health screening ...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_this_client_scored_in_the_moderate_to_high_range_,2dd6c90f-ea68-45ba-9d30-58e02ab0812b,client_scored_moderate,SPI Subform 2 - This client scored in the moderate to high range on the C-SSR...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_what_is_the_recommended_plan_to_address_the_proba,4c804862-f4b9-49df-aae4-c7802e723c76,recommended_plan_address,SPI Subform 2 - What is the recommended plan to address the probable severe m...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2,53b30f12-74eb-474c-941c-5f0e81b7eb9f,spi_subform,SPI Subform 2,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_2,783e2646-c8ea-466d-bba8-85c891a14435,spi_subform,SPI Subform 2,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_3,d02eb882-411e-4bc0-af9d-08a77fcc3f50,spi_subform,SPI Subform 2,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_what_is_the_recommended_plan_to_address_the_pro_2,ed537539-d317-43fc-a4b3-38de5e15ea4f,recommended_plan_address,SPI Subform 2 - What is the recommended plan to address the probable suicide ...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,a_place_to_declare_values_that_cannot_be_created_using_fhirp_66,encounter-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_did_you_discuss_this_client_s_suicide_risk_screen,f4b782e5-18e1-4edf-a3ff-409feb207253,you_discuss_client,SPI Subform 2 - Did you discuss this client's suicide risk screening results ...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_taskid_spi_subform_3_2,task-id-spi-subform-3,taskid_spi_subform,SPI Subform 2 - taskId SPI Subform 3,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_taskid_spi_subform_4_2,task-id-spi-subform-4,taskid_spi_subform,SPI Subform 2 - taskId SPI Subform 4,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_taskstatus_spi_subform_3_2,task-status-spi-subform-3,taskstatus_spi_subform,SPI Subform 2 - taskStatus SPI Subform 3,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,spi_subform_2_taskstatus_spi_subform_4_2,task-status-spi-subform-4,taskstatus_spi_subform,SPI Subform 2 - taskStatus SPI Subform 4,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_3,questionnaire_id_30,,questionnaire_id,Questionnaire ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,subject_patient_id_30,,subject_patient_id,Subject Patient ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,encounter_id_30,,encounter_id,Encounter ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,author_practitioner_id_30,,author_practitioner_id,Author Practitioner ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,practitioner_location_id_30,,practitioner_location_id,Practitioner Location ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,practitioner_organization_id_30,,practitioner_organization_id,Practitioner Organization ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,practitioner_id_30,,practitioner_id,Practitioner ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,practitioner_care_team_id_30,,practitioner_careteam_id,Practitioner Care Team ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,application_version_30,,application_version,Application Version,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,questionnaire_response_id_30,,qr_id,Questionnaire Response ID,character varying,SPI Subform 3,system,FALSE
qr_spi_subform_3,a_place_to_declare_values_that_cannot_be_created_using_fhirp_67,encounter-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,SPI Subform 3,questionnaire,FALSE
qr_spi_subform_4,questionnaire_id_31,,questionnaire_id,Questionnaire ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,subject_patient_id_31,,subject_patient_id,Subject Patient ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,encounter_id_31,,encounter_id,Encounter ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,author_practitioner_id_31,,author_practitioner_id,Author Practitioner ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,practitioner_location_id_31,,practitioner_location_id,Practitioner Location ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,practitioner_organization_id_31,,practitioner_organization_id,Practitioner Organization ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,practitioner_id_31,,practitioner_id,Practitioner ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,practitioner_care_team_id_31,,practitioner_careteam_id,Practitioner Care Team ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,application_version_31,,application_version,Application Version,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,questionnaire_response_id_31,,qr_id,Questionnaire Response ID,character varying,SPI Subform 4,system,FALSE
qr_spi_subform_4,spi_item,01353b1d-f816-41c1-b330-910e9a76ed12,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform_4,0397084a-cd51-4b3a-809d-970a2406ea49,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_the_safety_planstep_5_professionals_or_professional_serv,06f9231a-999b-4459-8260-6fbbcdfc5d81,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,review_the_safety_planstep_5_professionals_or_professional_se_2,07c2e8dc-b48b-4bc7-b21b-c196cce32709,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,review_the_safety_planstep_5_professionals_or_professional_se_3,08b5e17c-5e14-4b19-ac93-9e479cd2a2bb,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,spi_subform_4_taking_pills_i_will_protect_myself_from_this_risk,0b247120-23cf-45fc-9e4d-d959f0dda79f,taking_pills_protect,SPI Subform 4 - Taking pills - I will protect myself from this risk by:,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,step_5professionals_or_professional_services_that_can_help_duri,0c308fef-8ce5-4217-a8d4-8e6ff00c8e14,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,spi_subform_4_2,101d2b7f-2b68-407d-aa49-30cb4dadc888,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_the_safety_planstep_4_family_members_or_friends_who_may_,11aadd88-0cf9-48b2-939d-2b3e28191c5f,review_safety_planstep,Review the Safety PlanStep 4: Family members or friends who may offer help,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,spi_subform_4_3,12d89dfd-5e43-4f00-8446-b3af23323969,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_5professionals_or_professional_services_that_can_help_du_2,13321778-b5d4-4b01-8eda-610cf0007c86,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,step_5professionals_or_professional_services_that_can_help_du_3,13e2f934-82ed-4b23-af6e-95523dc3746a,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,review_the_safety_planstep_2_internal_coping_strategies,14ec8995-eee9-416f-83ad-9f44631ac9b0,review_safety_planstep,Review the Safety PlanStep 2: Internal coping strategies,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,spi_subform_4_4,15e5007d-028f-4644-8fb6-0346730c3101,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item_2,176aeeb0-e173-482a-b3eb-60f59bc04f98,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_the_safety_planstep_5_professionals_or_professional_se_4,1895c0a7-b090-4f49-9b0c-08dca9a7b225,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,spi_subform_4_5,18d8ee56-ffd8-4711-9074-126ef2cdc564,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_the_safety_planstep_5_professionals_or_professional_se_5,1a00c7b7-e80d-4e90-8ed4-efd8f6d96268,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,step_5professionals_or_professional_services_that_can_help_du_4,1d0ad825-09de-4018-a680-cd0e6bf0983d,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,step_5professionals_or_professional_services_that_can_help_du_5,1fc8f8e7-2022-48d2-b41d-4e8ad22af344,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,review_the_safety_planstep_6_making_the_environment_safe_cuttin,20cae99e-ab90-4d75-92a2-c0af5dd60942,review_safety_planstep,Review the Safety PlanStep 6: Making the environment safe - Cutting - I will ...,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,spi_subform_4_jumping_i_will_protect_myself_from_this_risk_by,229e58ac-a18a-48dd-be10-f8b024a74eb3,jumping_protect_myself,SPI Subform 4 - Jumping - I will protect myself from this risk by:,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,spi_subform_4_hanging_i_will_protect_myself_from_this_risk_by,22c11dbc-73e0-4470-9ef6-d9bd01f48c99,hanging_protect_myself,SPI Subform 4 - Hanging - I will protect myself from this risk by:,text,SPI Subform 4,questionnaire,TRUE
qr_spi_subform_4,spi_subform_4_in_a_few_days_i_would_like_to_meet_for_a_follow_u,245e5273-e28b-41d2-a152-1f70d85576c8,few_days_like,"SPI Subform 4 - In a few days, I would like to meet for a follow-up. The purp...",text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform_4_6,249f5ce8-ecc0-4e43-9675-6b01ca1502a3,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_the_safety_planstep_6_making_the_environment_safe_jumpin,24e98b7c-2b1c-4ebe-946f-bcb77bc2aa36,review_safety_planstep,Review the Safety PlanStep 6: Making the environment safe - Jumping - I will ...,text,SPI Subform 4,questionnaire,TRUE
